2026-02-25T04:18:14Z | block=42601872 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001331207586104136 WETH | amount_in=0.507 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:23:35Z | block=42602027 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.950524 USDC | amount_in=5833.024 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=0.942207 USDC | amount_in=1721.558 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2750 | profit=0.870726 USDC | amount_in=1671.195 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xd56d…5da1
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=1.023005 USDC | amount_in=2048.988 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2812 | profit=0.672064 USDC | amount_in=1470.274 | p1=0xcdac…5c43 | p2=0xfe6b…728f | p3=0x0c1a…8a3b
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=0.981448 USDC | amount_in=2054.2 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:23:35Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2813 | profit=0.655457 USDC | amount_in=1459.976 | p1=0xcdac…5c43 | p2=0xfe6b…728f | p3=0x0768…306d
2026-02-25T04:23:36Z | block=42602027 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5096 | profit=0.5749 USDC | amount_in=1534.795 | p1=0xcdac…5c43 | p2=0xc758…54e0 | p3=0xcdac…5c43
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2792 | profit=2.24306 USDC | amount_in=4655.38 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x4e96…e778
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.153938 USDC | amount_in=5860.564 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=3.691891 USDC | amount_in=4942.858 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=3.214033 USDC | amount_in=4333.977 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.599166 USDC | amount_in=4885.756 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2793 | profit=1.894985 USDC | amount_in=3992.594 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x3e66…a9fb
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.134333 USDC | amount_in=2380.883 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:23:36Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2794 | profit=0.868952 USDC | amount_in=2072.019 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfcda…2278
2026-02-25T04:23:37Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=1.669853 USDC | amount_in=2443.237 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:23:37Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=1.854224 USDC | amount_in=4619.347 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:23:37Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=2.509212 USDC | amount_in=4099.298 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:23:37Z | block=42602027 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2796 | profit=1.272994 USDC | amount_in=3687.054 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfbb6…43ef
2026-02-25T04:23:37Z | block=42602028 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002575003460355899 WETH | amount_in=2.799 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:23:37Z | block=42602028 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.002726920655406248 WETH | amount_in=3.733 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:23:37Z | block=42602028 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.00206461069322784 WETH | amount_in=3.052 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:23:38Z | block=42602028 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000877032307539037 WETH | amount_in=1.28 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000602692153001018 WETH | amount_in=1.235 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1959 | profit=0.000458296246254232 WETH | amount_in=1.084 | p1=0x7aea…abd1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.356006 USDC | amount_in=1496.461 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=5.304819 USDC | amount_in=4912.406 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=5.209927 USDC | amount_in=7131.195 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:23:38Z | block=42602028 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.941532 USDC | amount_in=5828.895 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:23:39Z | block=42602028 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2794 | profit=0.873673 USDC | amount_in=2058.893 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfcda…2278
2026-02-25T04:23:39Z | block=42602028 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=1.669922 USDC | amount_in=2443.237 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:23:39Z | block=42602028 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.134402 USDC | amount_in=2380.883 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:23:39Z | block=42602029 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002778527415783863 WETH | amount_in=2.574 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:23:39Z | block=42602029 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001653885193789641 WETH | amount_in=3.065 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:39Z | block=42602029 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001370955564951697 WETH | amount_in=2.542 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:39Z | block=42602029 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000973834013286396 WETH | amount_in=2.417 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:39Z | block=42602029 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000602693731223911 WETH | amount_in=1.235 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:40Z | block=42602029 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=4.878721 USDC | amount_in=5244.072 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:23:40Z | block=42602029 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.153399 USDC | amount_in=5931.057 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:23:40Z | block=42602029 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.599244 USDC | amount_in=4885.756 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:23:40Z | block=42602029 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.134411 USDC | amount_in=2380.883 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:23:40Z | block=42602029 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=1.854302 USDC | amount_in=4619.347 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:23:40Z | block=42602030 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.002554892587980529 WETH | amount_in=2.748 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.001941960866657518 WETH | amount_in=2.6 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.002064599470309484 WETH | amount_in=3.052 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.001690003607503699 WETH | amount_in=2.26 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001661178464263956 WETH | amount_in=3.087 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.00131316441596171 WETH | amount_in=2.153 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001370942763810448 WETH | amount_in=2.542 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1924 | profit=0.001165719988640847 WETH | amount_in=2.477 | p1=0x7aea…abd1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1943 | profit=0.000997291406734382 WETH | amount_in=2.081 | p1=0x7aea…abd1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:41Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000877021084620681 WETH | amount_in=1.28 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:42Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000973821212145147 WETH | amount_in=2.417 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:42Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1984 | profit=0.000668336191686682 WETH | amount_in=1.928 | p1=0x7aea…abd1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:42Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000602680930082662 WETH | amount_in=1.235 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:42Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1959 | profit=0.000458028935672224 WETH | amount_in=1.082 | p1=0x7aea…abd1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:42Z | block=42602030 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000495327980025117 WETH | amount_in=0.903 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:23:43Z | block=42602030 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=4.562266 USDC | amount_in=5395.982 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:23:43Z | block=42602030 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.004731 USDC | amount_in=1381.313 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:23:43Z | block=42602030 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.941468 USDC | amount_in=5828.895 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:23:43Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=0.942344 USDC | amount_in=1721.3 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=3.091821 USDC | amount_in=4699.858 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.209752 USDC | amount_in=5996.159 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2792 | profit=2.264726 USDC | amount_in=4751.02 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x4e96…e778
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=2.661686 USDC | amount_in=4051.18 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2793 | profit=1.891791 USDC | amount_in=3990.804 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x3e66…a9fb
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.620113 USDC | amount_in=4851.545 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=1.280496 USDC | amount_in=2272.25 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.143927 USDC | amount_in=2363.96 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:23:44Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2794 | profit=0.873609 USDC | amount_in=2058.893 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfcda…2278
2026-02-25T04:23:45Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=1.919547 USDC | amount_in=3926.576 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:23:45Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2796 | profit=1.26462 USDC | amount_in=3696.011 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfbb6…43ef
2026-02-25T04:23:45Z | block=42602030 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=1.851914 USDC | amount_in=4630.636 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:23:45Z | block=42602031 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.002583152193854766 WETH | amount_in=3.636 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:23:46Z | block=42602031 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001792516045091936 WETH | amount_in=2.497 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:23:46Z | block=42602031 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001915173161495777 WETH | amount_in=2.969 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.001562984028412955 WETH | amount_in=2.566 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.00167876106124561 WETH | amount_in=3.105 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.001346820200398974 WETH | amount_in=2.176 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.001373006485677686 WETH | amount_in=2.542 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1924 | profit=0.001180561962692737 WETH | amount_in=2.473 | p1=0x7aea…abd1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.00099069233421033 WETH | amount_in=2.049 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1943 | profit=0.000997295089254467 WETH | amount_in=2.081 | p1=0x7aea…abd1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000976057102237441 WETH | amount_in=2.416 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:46Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1984 | profit=0.000668339874206767 WETH | amount_in=1.928 | p1=0x7aea…abd1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000668227855474924 WETH | amount_in=1.176 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000603027893742515 WETH | amount_in=1.235 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1959 | profit=0.000458032618192309 WETH | amount_in=1.082 | p1=0x7aea…abd1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1050 | profit=0.000404032106582554 WETH | amount_in=0.978 | p1=0x5d4e…52b5 | p2=0xe846…0ec7 | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.00038710835790838 WETH | amount_in=0.984 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:23:47Z | block=42602031 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2611 | profit=0.000302878263387826 WETH | amount_in=0.805 | p1=0xc758…54e0 | p2=0xcdac…5c43 | p3=0xc758…54e0
2026-02-25T04:23:48Z | block=42602031 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=3.907381 USDC | amount_in=4839.632 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:23:48Z | block=42602031 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=4.895272 USDC | amount_in=6892.423 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:23:48Z | block=42602031 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=2.100339 USDC | amount_in=1436.381 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:23:48Z | block=42602031 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.653683 USDC | amount_in=5670.137 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=0.766737 USDC | amount_in=1867.466 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=0.735689 USDC | amount_in=1876.444 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:23:49Z | block=42602031 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5096 | profit=0.574926 USDC | amount_in=1534.795 | p1=0xcdac…5c43 | p2=0xc758…54e0 | p3=0xcdac…5c43
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2792 | profit=2.220734 USDC | amount_in=4695.346 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x4e96…e778
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=3.252173 USDC | amount_in=4735.527 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=3.155179 USDC | amount_in=5882.332 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=2.844958 USDC | amount_in=4117.981 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:23:49Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=2.617568 USDC | amount_in=4851.503 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:23:50Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2793 | profit=1.891812 USDC | amount_in=3990.804 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x3e66…a9fb
2026-02-25T04:23:50Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2794 | profit=0.87363 USDC | amount_in=2058.893 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0xfcda…2278
2026-02-25T04:23:50Z | block=42602031 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=1.143988 USDC | amount_in=2363.884 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
